property_type,society,price,sector,price_per_sqft,area,areaWithType,bedRoom,bathroom,balcony,floorNum,facing,agePossession,super_built_up_area,built_up_area,carpet_area,study room,servant room,store room,pooja room,others,furnishing_type,luxury_score,area_room_ratio
flat,aipl the peaceful homes,2.5,sector 70a,11627.0,2150.0,Super Built up area 2150(199.74 sq.m.)Carpet area: 1350 sq.ft. (125.42 sq.m.),3,3,3+,15.0,North-East,Relatively New,2150.0,,1350.0,0,0,0,0,1,2,49.0,716.6666666666666
flat,m3m soulitude,1.3,sector 89,8700.0,1494.0,Super Built up area 1500(139.35 sq.m.)Carpet area: 900 sq.ft. (83.61 sq.m.),3,3,2,1.0,,New Property,1500.0,,900.0,0,0,0,0,1,1,105.0,498.0
flat,tulip ivory,5.0,sector 70,10416.0,4800.0,Carpet area: 4800 (445.93 sq.m.),6,7,3+,0.0,,Relatively New,,,4800.0,1,1,0,0,0,1,153.0,800.0
flat,parsvnath green ville,1.86,sector 48,7654.0,2430.0,Super Built up area 2430(225.75 sq.m.),3,3,3+,6.0,North,Moderately Old,2430.0,,,0,1,0,0,0,2,90.0,810.0
flat,dlf park place,4.86,sector 54,25920.0,1875.0,Super Built up area 1875(174.19 sq.m.),3,4,3+,7.0,West,Relatively New,1875.0,,,0,1,0,0,0,2,166.0,625.0
flat,emaar mgf palm terraces,4.5,sector 66,10599.0,4246.0,Super Built up area 3670(340.95 sq.m.),5,5,3+,11.0,,New Property,3670.0,,,0,1,0,0,0,1,80.0,849.2
flat,ss the leaf,1.3,sector 85,7926.0,1640.0,Super Built up area 1640(152.36 sq.m.),2,2,2,17.0,,New Property,1640.0,,,0,0,0,0,0,1,31.0,820.0
flat,ramprastha the edge towers,0.8,sector 37d,8888.0,900.0,Super Built up area 1380(128.21 sq.m.)Built Up area: 1310 sq.ft. (121.7 sq.m.)Carpet area: 900 sq.ft. (83.61 sq.m.),2,2,3,10.0,South-East,Relatively New,1380.0,1310.0,900.0,0,0,0,0,1,1,0.0,450.0
house,eros rosewood villas,2.75,sector 49,19841.0,1386.0,Plot area 154(14.31 sq.m.)Carpet area: 1650 sq.ft. (153.29 sq.m.),3,3,1,2.0,North-West,Old Property,,,1650.0,0,0,0,0,1,2,0.0,462.0
flat,dlf city,2.02,sector 103,8080.0,2500.0,Super Built up area 2500(232.26 sq.m.),4,3,1,2.0,,New Property,2500.0,,,0,0,0,0,0,1,0.0,625.0
house,,1.75,sector 7,11111.0,1575.0,Plot area 1575(146.32 sq.m.),4,2,2,2.0,,Old Property,,1575.0,,0,0,0,0,1,1,38.0,393.75
house,,2.25,sector 7,16892.0,1332.0,Built Up area: 148 (123.75 sq.m.),5,3,No,2.0,,Undefined,,148.0,,0,0,0,0,0,1,49.0,266.4
house,ansals palam vihar,5.0,sector 23,12500.0,4000.0,Built Up area: 4000 (371.61 sq.m.),6,4,No,3.0,,Undefined,,4000.0,,0,0,0,0,0,1,49.0,666.6666666666666
house,,4.3,sector 47,29312.0,1467.0,Plot area 163(136.29 sq.m.),3,4,2,2.0,,Moderately Old,,1467.0,,0,0,0,0,1,1,26.0,489.0
flat,bptp astaire gardens,1.2,sector 70a,7058.0,1700.0,Super Built up area 1700(157.94 sq.m.)Built Up area: 1450 sq.ft. (134.71 sq.m.),3,3,3+,2.0,,Relatively New,1700.0,1450.0,,0,0,0,0,0,0,38.0,566.6666666666666
flat,sare crescent parc,1.0,sector 92,5128.0,1950.0,Carpet area: 1950 (181.16 sq.m.),4,3,2,1.0,East,Relatively New,,,1950.0,0,0,0,0,0,1,42.0,487.5
flat,vipul lavanya,0.6,sector 81,6666.0,900.0,Carpet area: 900 (83.61 sq.m.),2,2,1,0.0,East,Relatively New,,,900.0,0,0,0,0,0,1,67.0,450.0
flat,dlf beverly park,8.0,sector 25,15384.0,5200.0,Carpet area: 5200 (483.1 sq.m.),5,5,3+,2.0,North-East,Old Property,,,5200.0,1,1,0,1,1,0,60.0,1040.0
flat,microtek greenburg,1.3,sector 86,8756.0,1485.0,Super Built up area 1480(137.5 sq.m.),2,2,3,10.0,,Relatively New,1480.0,,,1,0,0,0,0,1,101.0,742.5
flat,surya vihar rwa,1.3,sector 4,6500.0,2000.0,Built Up area: 2400 (222.97 sq.m.)Carpet area: 2200 sq.ft. (204.39 sq.m.),5,5,2,2.0,South-East,Old Property,,2400.0,2200.0,1,1,1,0,0,2,102.0,400.0
flat,suncity heights,3.85,sector 54,16445.0,2341.0,Super Built up area 2341(217.49 sq.m.),3,3,3+,8.0,,Old Property,2341.0,,,0,1,0,0,0,1,49.0,780.3333333333334
flat,shree vardhman flora,0.8,sector 90,5925.0,1350.0,Built Up area: 1350 (125.42 sq.m.),2,3,2,0.0,,Undefined,,1350.0,,0,0,0,0,0,1,174.0,675.0
flat,dlf 76,4.0,new,11428.0,3500.0,Carpet area: 3500 (325.16 sq.m.),4,4,2,4.0,,Under Construction,,,3500.0,1,1,0,0,0,2,71.0,875.0
house,ansal sushant residency,4.6,sector 57,17037.0,2700.0,Plot area 300(250.84 sq.m.),6,6,3,3.0,East,Old Property,,2700.0,,1,1,1,1,0,0,174.0,450.0
flat,bptp terra,1.8,sector 37d,8215.0,2191.0,Super Built up area 2191(203.55 sq.m.)Carpet area: 1860 sq.ft. (172.8 sq.m.),4,3,3,18.0,North-West,Relatively New,2191.0,,1860.0,1,1,0,1,0,1,125.0,547.75
flat,ss the leaf,1.11,sector 85,6851.0,1620.0,Super Built up area 1640(152.36 sq.m.)Built Up area: 1630 sq.ft. (151.43 sq.m.)Carpet area: 1620 sq.ft. (150.5 sq.m.),2,2,3,8.0,North,Relatively New,1640.0,1630.0,1620.0,0,0,1,0,0,1,174.0,810.0
flat,rof ananda,0.32,sector 95,5827.0,549.0,Carpet area: 549.16 (51.02 sq.m.),2,2,1,9.0,North,Relatively New,,,549.174178,0,0,0,1,0,2,77.0,274.5
flat,la vida by tata housing,3.05,sector 113,15561.0,1960.0,Super Built up area 2690(249.91 sq.m.)Built Up area: 2150 sq.ft. (199.74 sq.m.)Carpet area: 1960 sq.ft. (182.09 sq.m.),3,4,3,3.0,North-West,Relatively New,2690.0,2150.0,1960.0,0,1,0,0,0,1,62.0,653.3333333333334
flat,chd avenue,1.4,sector 71,7945.0,1762.0,Carpet area: 1762 (163.7 sq.m.),3,3,2,1.0,South-East,Moderately Old,,,1762.0,0,0,0,1,0,2,77.0,587.3333333333334
flat,la vida by tata housing,2.35,sector 113,10599.0,2217.0,Super Built up area 2217(205.97 sq.m.)Built Up area: 2210 sq.ft. (205.32 sq.m.)Carpet area: 1720 sq.ft. (159.79 sq.m.),3,3,3,11.0,North-East,New Property,2217.0,2210.0,1720.0,0,1,0,0,0,1,151.0,739.0
flat,smart world gems,1.1,sector 89,9972.0,1103.0,Carpet area: 1103 (102.47 sq.m.),2,2,2,3.0,,New Property,,,1103.0,0,0,1,0,0,1,49.0,551.5
flat,4s aradhya homes,1.9,sector 92,8863.0,2144.0,Super Built up area 2200(204.39 sq.m.),4,4,3,3.0,,New Property,2200.0,,,0,0,0,0,0,2,85.0,536.0
flat,sobha city,3.75,sector 108,14938.0,2510.0,Super Built up area 2343(217.67 sq.m.),3,3,2,16.0,North-East,New Property,2343.0,,,0,1,0,0,0,1,86.0,836.6666666666666
flat,krrish provence estate,5.5,sector 2,9482.0,5800.0,Super Built up area 5800(538.84 sq.m.),4,5,3+,11.0,East,New Property,5800.0,,,1,1,0,1,0,1,0.0,1450.0
flat,dlf the ultima,2.35,sector 81,11174.0,2103.0,Super Built up area 2103(195.38 sq.m.)Built Up area: 1550 sq.ft. (144 sq.m.)Carpet area: 1257 sq.ft. (116.78 sq.m.),3,3,3+,14.0,South,Relatively New,2103.0,1550.0,1257.0,1,1,0,1,1,0,165.0,701.0
flat,bestech park view residency,0.98,sector 23,6961.0,1408.0,Super Built up area 1415(131.46 sq.m.),2,2,3,0.0,East,Moderately Old,1415.0,,,0,0,0,0,0,1,152.0,704.0
flat,aipl the peaceful homes,1.6,sector 70a,9584.0,1669.0,Super Built up area 1565(145.39 sq.m.),2,2,2,22.0,North,Moderately Old,1565.0,,,0,0,0,0,0,1,67.0,834.5
house,u block dlf phase 3 road no 21,1.6,sector 25,3292.0,4860.0,Plot area 60(50.17 sq.m.),7,5,3+,4.0,,Old Property,,540.0,,0,0,0,0,0,1,65.0,694.2857142857143
flat,bestech park view ananda,0.95,sector 81,6985.0,1360.0,Super Built up area 1360(126.35 sq.m.)Built Up area: 1260 sq.ft. (117.06 sq.m.)Carpet area: 894 sq.ft. (83.06 sq.m.),2,2,2,14.0,North-East,Relatively New,1360.0,1260.0,894.0,0,0,0,0,0,2,35.0,680.0
house,,17.0,sector 40,37778.0,4500.0,Plot area 4500(418.06 sq.m.),5,8,3+,3.0,North-East,Relatively New,,4500.0,,1,1,1,1,0,0,72.0,900.0
flat,sare green parc phase 3,0.95,sector 92,4856.0,1956.0,Super Built up area 1956(181.72 sq.m.),4,3,3,4.0,North,Moderately Old,1956.0,,,0,0,0,0,0,1,31.0,489.0
flat,gls arawali homes,0.27,sohna,4687.0,576.0,Carpet area: 576 (53.51 sq.m.),2,2,2,1.0,East,New Property,,,576.0,0,0,0,0,0,1,69.0,288.0
flat,shapoorji pallonji joyville gurugram,2.12,sector 102,16960.0,1250.0,Built Up area: 1852 (172.06 sq.m.)Carpet area: 1250 sq.ft. (116.13 sq.m.),3,3,3,9.0,,Relatively New,,1852.0,1250.0,0,0,0,0,0,1,134.0,416.6666666666667
flat,conscient elevate,3.78,sector 59,16500.0,2291.0,Carpet area: 2295 (213.21 sq.m.),3,3,3,3.0,,Under Construction,,,2295.0,0,0,0,0,0,1,117.0,763.6666666666666
flat,sunischit apartments,1.69,sector 54,7954.0,2125.0,Super Built up area 2200(204.39 sq.m.),3,3,3+,5.0,North,Old Property,2200.0,,,0,1,0,0,0,2,38.0,708.3333333333334
flat,parsvnath exotica,4.8,sector 53,14680.0,3270.0,Built Up area: 2895 (268.95 sq.m.),3,4,3+,12.0,North-West,New Property,,2895.0,,0,0,0,0,0,1,44.0,1090.0
flat,puri diplomatic greens,5.25,sector 111,11666.0,4500.0,Super Built up area 4500(418.06 sq.m.),4,6,3+,7.0,East,Relatively New,4500.0,,,0,1,0,0,0,2,142.0,1125.0
flat,emaar mgf the palm drive,3.2,sector 66,17777.0,1800.0,Super Built up area 2200(204.39 sq.m.)Carpet area: 1800 sq.ft. (167.23 sq.m.),3,3,3,12.0,South-West,Relatively New,2200.0,,1800.0,1,1,1,1,0,1,100.0,600.0
flat,smart world gems,1.01,sector 89,9156.0,1103.0,Carpet area: 1103 (102.47 sq.m.),2,2,2,4.0,,Under Construction,,,1103.0,1,0,0,0,0,1,174.0,551.5
flat,mahindra aura,1.4,sector 110 a,9655.0,1450.0,Super Built up area 1615(150.04 sq.m.)Built Up area: 1550 sq.ft. (144 sq.m.)Carpet area: 1450 sq.ft. (134.71 sq.m.),3,3,3,10.0,North,Relatively New,1615.0,1550.0,1450.0,0,0,0,0,0,2,167.0,483.3333333333333
flat,shapoorji pallonji joyville gurugram,1.76,sector 102,10224.0,1721.0,Super Built up area 1692(157.19 sq.m.),3,3,3,1.0,North-East,Relatively New,1692.0,,,0,0,0,0,0,1,79.0,573.6666666666666
flat,emaar mgf emerald floors premier,2.77,sector 65,14025.0,1975.0,Carpet area: 1975 (183.48 sq.m.),4,4,3+,3.0,North-East,Relatively New,,,1975.0,1,1,0,0,0,0,49.0,493.75
flat,mapsko mount ville,1.3,sector 79,8024.0,1620.0,Super Built up area 1620(150.5 sq.m.)Carpet area: 863.91 sq.ft. (80.26 sq.m.),3,3,3+,1.0,North-East,Relatively New,1620.0,,863.91,0,0,0,0,0,2,49.0,540.0
flat,paras dews,1.25,sector 106,10656.0,1173.0,Super Built up area 1900(176.52 sq.m.)Built Up area: 1305 sq.ft. (121.24 sq.m.)Carpet area: 1173 sq.ft. (108.98 sq.m.),3,4,3,14.0,East,Relatively New,1900.0,1305.0,1173.0,1,1,0,0,0,1,103.0,391.0
flat,vatika sovereign next sector-82 a gurgaon,2.91,sector 82a,6700.0,4343.0,Super Built up area 4350(404.13 sq.m.)Carpet area: 3480 sq.ft. (323.3 sq.m.),4,4,3,6.0,East,Under Construction,4350.0,,3480.0,1,1,1,0,0,2,15.0,1085.75
flat,dlf express greens,1.6,sector 1a imt manesar,6808.0,2350.0,Carpet area: 2350 (218.32 sq.m.),4,6,3+,4.0,North-East,Relatively New,,,2350.0,1,1,0,1,0,1,174.0,587.5
flat,shree vardhman victoria,1.55,sector 70,7948.0,1950.0,Super Built up area 1950(181.16 sq.m.)Carpet area: 1161 sq.ft. (107.86 sq.m.),3,3,3,6.0,South-East,Relatively New,1950.0,,1161.0,1,1,0,1,1,1,117.0,650.0
flat,shree vardhman flora,0.65,sector 90,5000.0,1300.0,Super Built up area 1300(120.77 sq.m.),2,2,2,12.0,East,Old Property,1300.0,,,1,0,0,0,0,1,83.0,650.0
flat,dlf royalton tower,6.5,sector 43,22108.0,2940.0,Super Built up area 2940(273.13 sq.m.),4,5,2,8.0,West,Relatively New,2940.0,,,0,1,0,0,0,1,64.0,735.0
flat,bestech altura,1.72,sector 79,8000.0,2150.0,Super Built up area 2150(199.74 sq.m.)Carpet area: 1300 sq.ft. (120.77 sq.m.),3,4,3+,5.0,North-East,Relatively New,2150.0,,1300.0,0,1,0,0,0,1,60.0,716.6666666666666
flat,ats triumph,1.85,sector 104,8078.0,2290.0,Super Built up area 2290(212.75 sq.m.),3,4,3+,14.0,East,Relatively New,2290.0,,,1,1,1,1,0,1,30.0,763.3333333333334
flat,bestech park view residency,0.98,sector 23,6932.0,1414.0,Super Built up area 1415(131.46 sq.m.),2,2,3,11.0,East,Moderately Old,1415.0,,,0,0,0,0,0,1,131.0,707.0
flat,emaar mgf emerald floors premier,2.35,sector 65,16206.0,1450.0,Super Built up area 1650(153.29 sq.m.)Built Up area: 1500 sq.ft. (139.35 sq.m.)Carpet area: 1450 sq.ft. (134.71 sq.m.),3,3,3,2.0,South-East,Relatively New,1650.0,1500.0,1450.0,1,1,0,0,0,2,63.0,483.3333333333333
flat,elan mercado,0.85,sector 80,12408.0,685.0,Carpet area: 685 (63.64 sq.m.),1,1,1,15.0,,Relatively New,,,685.0,0,0,0,0,0,1,7.0,685.0
flat,gls arawali homes,0.35,sohna,7000.0,500.0,Super Built up area 567(52.68 sq.m.)Built Up area: 556 sq.ft. (51.65 sq.m.)Carpet area: 500 sq.ft. (46.45 sq.m.),2,2,2,5.0,,Relatively New,567.0,556.0,500.0,0,0,0,0,0,1,156.0,250.0
flat,ambience lagoon,4.25,sector 25,13281.0,3200.0,Super Built up area 3200(297.29 sq.m.)Carpet area: 3156 sq.ft. (293.2 sq.m.),3,4,3+,3.0,East,Old Property,3200.0,,3156.0,0,1,1,0,0,2,0.0,1066.6666666666667
flat,ramprastha the edge towers,1.1,sector 37d,5528.0,1990.0,Built Up area: 1990 (184.88 sq.m.),3,3,3,9.0,,Undefined,,1990.0,,0,0,0,0,0,1,0.0,663.3333333333334
house,,14.0,c block sector 43,39886.0,3510.0,Plot area 390(326.09 sq.m.),9,9,3+,4.0,North,Moderately Old,,3510.0,,0,1,0,0,0,1,49.0,390.0
flat,pioneer araya,9.2,sector 62,19943.0,4613.0,Super Built up area 4613(428.56 sq.m.)Carpet area: 3203 sq.ft. (297.57 sq.m.),4,6,3,5.0,South,Relatively New,4613.0,,3203.0,0,1,0,1,0,2,130.0,1153.25
house,,1.95,sector 7,13542.0,1440.0,Plot area 160(133.78 sq.m.),2,2,2,2.0,,Old Property,,1440.0,,0,0,0,0,0,1,90.0,720.0
flat,ats kocoon,1.7,sector 109,9742.0,1745.0,Super Built up area 1745(162.12 sq.m.)Built Up area: 1550 sq.ft. (144 sq.m.)Carpet area: 1250 sq.ft. (116.13 sq.m.),3,3,3,21.0,West,Moderately Old,1745.0,1550.0,1250.0,0,0,0,0,0,1,0.0,581.6666666666666
flat,jmd gardens,3.25,sector 33,7510.0,4328.0,Carpet area: 4328 (402.08 sq.m.),4,4,3+,17.0,South-East,Old Property,,,4328.0,0,1,0,0,0,2,83.0,1082.0
flat,antriksh heights,0.85,sector 84,4927.0,1725.0,Super Built up area 1725(160.26 sq.m.),3,3,3+,10.0,North,Relatively New,1725.0,,,1,0,0,0,0,1,49.0,575.0
flat,bestech park view grand spa,4.2,sector 81,10000.0,4200.0,Super Built up area 4200(390.19 sq.m.)Carpet area: 2900 sq.ft. (269.42 sq.m.),4,4,3+,25.0,South,Relatively New,4200.0,,2900.0,0,1,0,0,0,2,27.0,1050.0
flat,godrej,0.95,sector 33,6859.0,1385.0,Super Built up area 1385(128.67 sq.m.),2,2,3+,3.0,South-East,Under Construction,1385.0,,,0,0,0,0,0,1,112.0,692.5
flat,m3m golfestate,1.4,sector 79,10000.0,1400.0,Carpet area: 1400 (130.06 sq.m.),2,2,2,4.0,East,Undefined,,,1400.0,1,1,1,0,0,0,32.0,700.0
house,,2.95,sector 51,10926.0,2700.0,Plot area 300(250.84 sq.m.),4,4,2,4.0,East,Relatively New,,2700.0,,0,1,0,0,0,2,107.0,675.0
house,huda flats,2.3,sector 7,17037.0,1350.0,Plot area 150(125.42 sq.m.),5,3,3+,3.0,North-East,Old Property,,1350.0,,1,1,0,1,0,1,160.0,270.0
house,nirvana cedar crest,3.99,sector 50,8866.0,4500.0,Plot area 4500(418.06 sq.m.),4,5,3+,4.0,North-East,New Property,,4500.0,,0,1,0,1,0,2,15.0,1125.0
house,,3.9,sector 38,21242.0,1836.0,Plot area 204(170.57 sq.m.),6,6,3+,3.0,North-East,Moderately Old,,1836.0,,1,1,0,1,0,1,21.0,306.0
flat,bptp terra,1.45,sector 37d,8006.0,1811.0,Super Built up area 1811(168.25 sq.m.),3,3,3,9.0,North-East,Relatively New,1811.0,,,0,0,0,0,0,1,56.0,603.6666666666666
house,bptp visionnaire,5.35,sector 70a,8916.0,6000.0,Built Up area: 6000 (557.42 sq.m.),4,4,3+,3.0,North,Relatively New,,6000.0,,1,1,1,1,0,2,174.0,1500.0
house,,3.5,sector 25,32407.0,1080.0,Plot area 120(100.34 sq.m.),2,4,3,3.0,North-West,Old Property,,1080.0,,0,0,0,0,0,1,140.0,540.0
house,vipul tatvam villa,8.5,sector 48,26235.0,3240.0,Plot area 360(301.01 sq.m.),4,4,1,,,Relatively New,,3240.0,,0,0,0,0,0,1,0.0,810.0
flat,godrej nature plus,1.25,sector-33 sohna,9025.0,1385.0,Built Up area: 1385 (128.67 sq.m.)Carpet area: 1000 sq.ft. (92.9 sq.m.),2,2,3,17.0,,Undefined,,1385.0,1000.0,0,0,0,0,0,1,15.0,692.5
flat,bestech park view grand spa,2.29,sector 81,8609.0,2660.0,Super Built up area 2660(247.12 sq.m.)Carpet area: 2000 sq.ft. (185.81 sq.m.),3,4,3+,10.0,North-East,Relatively New,2660.0,,2000.0,1,1,0,0,0,0,49.0,886.6666666666666
flat,bestech park view grand spa,4.7,sector 81,6786.0,6926.0,Super Built up area 6926(643.45 sq.m.),4,4,3+,19.0,North,Relatively New,6926.0,,,0,1,0,0,0,2,0.0,1731.5
flat,sare crescent parc,1.0,sector 92,4778.0,2093.0,Built Up area: 2093 (194.45 sq.m.),4,4,3,9.0,,Undefined,,2093.0,,0,0,0,0,0,1,119.0,523.25
house,ansals palam vihar,2.75,sector 23,17662.0,1557.0,Plot area 173(144.65 sq.m.),3,3,3,2.0,,Moderately Old,,1557.0,,1,0,0,1,0,2,174.0,519.0
flat,pareena coban residences,1.45,sector 99a,7260.0,1997.0,Super Built up area 1997(185.53 sq.m.),3,5,3,11.0,,Relatively New,1997.0,,,0,1,0,0,1,2,165.0,665.6666666666666
house,,0.75,sector 3,6410.0,1170.0,Built Up area: 130 (12.08 sq.m.),2,2,No,1.0,,Undefined,,130.0,,0,0,0,0,0,1,72.0,585.0
flat,dlf the skycourt,1.35,sector 86,6998.0,1929.0,Super Built up area 1929(179.21 sq.m.),3,3,1,9.0,North-West,Relatively New,1929.0,,,0,0,0,0,0,1,35.0,643.0
flat,bestech park view city,2.65,sector 48,10323.0,2567.0,Super Built up area 2567(238.48 sq.m.)Carpet area: 1750 sq.ft. (162.58 sq.m.),4,4,3+,11.0,North-East,Moderately Old,2567.0,,1750.0,1,1,0,0,0,2,174.0,641.75
flat,emaar palm gardens,1.76,sector 83,9263.0,1900.0,Super Built up area 1900(176.52 sq.m.)Built Up area: 1500 sq.ft. (139.35 sq.m.)Carpet area: 1240 sq.ft. (115.2 sq.m.),3,3,3,6.0,North-West,Relatively New,1900.0,1500.0,1240.0,0,1,0,0,0,2,127.0,633.3333333333334
flat,ansal harmony homes,1.12,sector 57,10666.0,1050.0,Super Built up area 1050(97.55 sq.m.),2,2,1,0.0,,Old Property,1050.0,,,0,0,0,0,0,1,85.0,525.0
flat,signature global the millennia,0.6,sector 37d,9230.0,650.0,Super Built up area 650(60.39 sq.m.)Carpet area: 596.12 sq.ft. (55.38 sq.m.),2,2,3,7.0,,New Property,650.0,,596.12,0,0,0,0,0,1,0.0,325.0
flat,parsvnath exotica,6.5,sector 53,19174.0,3390.0,Super Built up area 3390(314.94 sq.m.)Built Up area: 3000 sq.ft. (278.71 sq.m.)Carpet area: 2500 sq.ft. (232.26 sq.m.),4,5,3+,10.0,South,Relatively New,3390.0,3000.0,2500.0,1,1,0,1,0,2,174.0,847.5
flat,m3m sierra 68,1.1,sector 68,8986.0,1224.0,Super Built up area 1224(113.71 sq.m.)Built Up area: 1150 sq.ft. (106.84 sq.m.)Carpet area: 830 sq.ft. (77.11 sq.m.),2,2,3,1.0,North-East,Relatively New,1224.0,1150.0,830.0,0,0,0,0,0,2,134.0,612.0
house,huda,3.5,sector 38,24005.0,1458.0,Plot area 162(135.45 sq.m.)Built Up area: 161 sq.yards (134.62 sq.m.)Carpet area: 160 sq.yards (133.78 sq.m.),3,2,3,2.0,East,Moderately Old,,161.0,160.0,0,0,1,0,0,2,0.0,486.0
flat,ansal housing highland park,0.8,sector 103,5878.0,1361.0,Built Up area: 1361 (126.44 sq.m.)Carpet area: 1300 sq.ft. (120.77 sq.m.),2,2,2,9.0,South-East,Undefined,,1361.0,1300.0,0,0,0,0,0,1,49.0,680.5
flat,m3m woodshire,0.8,sector 107,5856.0,1366.0,Super Built up area 1366(126.91 sq.m.)Carpet area: 1055 sq.ft. (98.01 sq.m.),2,2,3+,6.0,West,Relatively New,1366.0,,1055.0,0,0,0,1,0,2,61.0,683.0
flat,guru gram haryana cghs,1.39,sector 56,7227.0,1923.0,Super Built up area 1920(178.37 sq.m.),3,3,3,4.0,North,Moderately Old,1920.0,,,1,0,0,0,0,2,39.0,641.0
flat,sare crescent parc,0.82,sector 92,5384.0,1523.0,Built Up area: 1523 (141.49 sq.m.),3,3,3+,12.0,West,Undefined,,1523.0,,0,0,0,0,0,1,42.0,507.6666666666667
flat,krisumi waterfall residences,4.1,sector 36a,15500.0,2645.0,Carpet area: 2538 (235.79 sq.m.),3,4,3,30.0,,New Property,,,2538.0,1,0,0,0,0,0,44.0,881.6666666666666
flat,satya the hermitage,0.8,sector 103,5517.0,1450.0,Built Up area: 1450 (134.71 sq.m.),2,2,0,10.0,,Undefined,,1450.0,,0,0,0,0,0,1,151.0,725.0
flat,raheja revanta,1.2,sector 78,10018.0,1198.0,Super Built up area 1197.8(111.28 sq.m.)Carpet area: 505 sq.ft. (46.92 sq.m.),1,2,2,32.0,,Under Construction,1197.8,,505.0,0,0,0,0,0,1,96.0,1198.0
flat,experion windchants,4.75,sector 112,12622.0,3763.0,Super Built up area 3763(349.59 sq.m.),3,5,3+,4.0,West,Relatively New,3763.0,,,0,1,0,0,0,2,30.0,1254.3333333333333
flat,prime habitat,0.32,sector 99a,4657.0,687.0,Super Built up area 687(63.82 sq.m.)Built Up area: 601 sq.ft. (55.83 sq.m.)Carpet area: 448 sq.ft. (41.62 sq.m.),2,2,1,7.0,,Relatively New,687.0,601.0,448.0,0,0,0,0,0,1,111.0,343.5
flat,vatika independent floors,1.16,sector 82,6987.0,1660.0,Carpet area: 1660 (154.22 sq.m.),3,3,3+,1.0,South-East,Relatively New,,,1660.0,0,1,1,1,0,2,49.0,553.3333333333334
flat,dlf new town heights,1.28,sector 86,8205.0,1560.0,Super Built up area 1930(179.3 sq.m.)Carpet area: 1560 sq.ft. (144.93 sq.m.),3,4,3+,12.0,West,Moderately Old,1930.0,,1560.0,0,1,0,1,0,1,60.0,520.0
flat,gls arawali homes,0.35,sohna,7000.0,500.0,Super Built up area 567(52.68 sq.m.)Built Up area: 556 sq.ft. (51.65 sq.m.)Carpet area: 500 sq.ft. (46.45 sq.m.),2,2,2,5.0,,Relatively New,567.0,556.0,500.0,0,0,0,0,0,1,49.0,250.0
flat,umang monsoon breeze,0.62,sector 78,5004.0,1239.0,Super Built up area 1239(115.11 sq.m.)Built Up area: 1115 sq.ft. (103.59 sq.m.)Carpet area: 947 sq.ft. (87.98 sq.m.),2,2,1,7.0,South,Moderately Old,1239.0,1115.0,947.0,0,0,1,0,0,1,0.0,619.5
flat,pivotal riddhi siddhi,0.4,sector 99,4444.0,900.0,Super Built up area 900(83.61 sq.m.)Carpet area: 587 sq.ft. (54.53 sq.m.),2,2,2,9.0,,New Property,900.0,,587.0,0,0,0,0,0,1,140.0,450.0
flat,dlf the primus,3.5,sector 82a,13430.0,2606.0,Carpet area: 2606 (242.11 sq.m.),5,5,3+,14.0,North-East,Relatively New,,,2606.0,1,0,0,0,0,0,0.0,521.2
house,,0.95,sector 48,8920.0,1065.0,Plot area 1065(98.94 sq.m.),3,10,3+,3.0,,New Property,,1065.0,,0,0,0,0,0,1,61.0,355.0
flat,indiabulls enigma,3.45,sector 110,10147.0,3400.0,Super Built up area 3400(315.87 sq.m.),4,4,3,9.0,North,Moderately Old,3400.0,,,0,1,0,0,0,2,74.0,850.0
flat,vatika city,2.65,sector 49,11770.0,2251.0,Super Built up area 2251.42(209.16 sq.m.)Built Up area: 1750.75 sq.ft. (162.65 sq.m.),3,4,3,11.0,East,Moderately Old,2251.42,1750.75,,0,1,0,1,0,2,148.0,750.3333333333334
flat,raheja navodaya,1.1,sector 92,4681.0,2350.0,Built Up area: 2350 (218.32 sq.m.)Carpet area: 1850 sq.ft. (171.87 sq.m.),3,2,3,0.0,East,Undefined,,2350.0,1850.0,0,0,0,0,0,1,61.0,783.3333333333334
flat,dlf regal gardens,1.78,sector 90,8040.0,2214.0,Super Built up area 2215(205.78 sq.m.),4,4,3+,12.0,North-East,Relatively New,2215.0,,,0,0,0,0,0,1,49.0,553.5
house,arjun marg/ sector- 26 phase- 1/ golf course road,31.5,sector 26,35000.0,9000.0,Plot area 1000(836.13 sq.m.),7,9,3+,3.0,North-East,Moderately Old,,9000.0,,1,1,1,1,0,0,101.0,1285.7142857142858
flat,ss the leaf,1.3,sector 85,10483.0,1240.0,Super Built up area 1772(164.62 sq.m.)Carpet area: 1240 sq.ft. (115.2 sq.m.),2,2,3+,10.0,East,Relatively New,1772.0,,1240.0,0,0,1,0,0,1,43.0,620.0
house,dlf the arbour,8.5,sector 63,21519.0,3950.0,Built Up area: 3950 (366.97 sq.m.),4,4,3+,27.0,,Undefined,,3950.0,,0,0,0,0,0,1,44.0,987.5
flat,aipl the peaceful homes,2.8,sector 70a,11914.0,2350.0,Super Built up area 2350(218.32 sq.m.)Carpet area: 1322 sq.ft. (122.82 sq.m.),3,4,3,22.0,North-East,Relatively New,2350.0,,1322.0,0,1,0,0,0,1,49.0,783.3333333333334
